"ID","Gene.title","Gene.symbol","Gene.ID","Nucleotide.Title","GI","GenBank.Accession","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"210839_s_at","ectonucleotide pyrophosphatase/phosphodiesterase 2","ENPP2","5168","Homo sapiens mRNA for phosphodiesterase I alpha, complete cds","662289","D45421","8q24.1","Chromosome 8, NC_000008.10 (120569317..120651106, complement)","alkylglycerophosphoethanolamine phosphodiesterase activity///calcium ion binding///hydrolase activity///lysophospholipase activity///nucleic acid binding///nucleotide diphosphatase activity///phosphodiesterase I activity///polysaccharide binding///scavenger receptor activity///transcription factor binding///zinc ion binding","G-protein coupled receptor signaling pathway///cellular component movement///chemotaxis///immune response///phosphate-containing compound metabolic process///phosphatidylcholine catabolic process///regulation of cell migration","extracellular space///integral to plasma membrane///plasma membrane","GO:0047391///GO:0005509///GO:0016787///GO:0004622///GO:0003676///GO:0004551///GO:0004528///GO:0030247///GO:0005044///GO:0008134///GO:0008270","GO:0007186///GO:0006928///GO:0006935///GO:0006955///GO:0006796///GO:0034638///GO:0030334","GO:0005615///GO:0005887///GO:0005886",-350.068253968254,432.761764705882,-3.72518024605593,0.000730919895482416,0.0642787791586931,-4.54309986796503
"212634_at","UFM1-specific ligase 1","UFL1","23376","UI-H-BW0-ajs-b-03-0-UI.s1 NCI_CGAP_Sub6 Homo sapiens cDNA clone IMAGE:2732860 3-, mRNA sequence","6704728","AW298092","6q16.1","Chromosome 6, NC_000006.11 (96969702..97003152)","UFM1 conjugating enzyme activity///protein binding","negative regulation of NF-kappaB transcription factor activity///negative regulation of protein ubiquitination///protein ufmylation","cytoplasm///endoplasmic reticulum///NOT nucleolus///nucleus","GO:0071568///GO:0005515","GO:0032088///GO:0031397///GO:0071569","GO:0005737///GO:0005783///NOT GO:0005730///GO:0005634",-214.065608465608,439.435294117647,-3.72469292944186,0.000731910999650928,0.0642787791586931,-4.54311052090365
"219976_at","hook homolog 1 (Drosophila)","HOOK1","51361","Homo sapiens hook homolog 1 (Drosophila) (HOOK1), mRNA","95007031","NM_015888","1p32.1","Chromosome 1, NC_000001.10 (60280533..60342050)","actin binding///identical protein binding///microtubule binding///protein binding","early endosome to late endosome transport///endosome organization///endosome to lysosome transport///lysosome organization///multicellular organismal development///protein transport///spermatid development","FHF complex///colocalizes_with HOPS complex///microtubule","GO:0003779///GO:0042802///GO:0008017///GO:0005515","GO:0045022///GO:0007032///GO:0008333///GO:0007040///GO:0007275///GO:0015031///GO:0007286","GO:0070695///colocalizes_with GO:0030897///GO:0005874",-168.091534391534,100.444117647059,-3.72148754299871,0.00073846270463076,0.0642787791586931,-4.54318059824257
"214703_s_at","mannosidase, alpha, class 2B, member 2","MAN2B2","23324","EST366177 MAGE resequences, MAGC Homo sapiens cDNA, mRNA sequence","8143790","AW954107","4p16.1","Chromosome 4, NC_000004.11 (6576902..6624188)","alpha-mannosidase activity///carbohydrate binding///zinc ion binding","mannose metabolic process","extracellular region///lysosome","GO:0004559///GO:0030246///GO:0008270","GO:0006013","GO:0005576///GO:0005764",601.253439153439,1960.30882352941,3.72082560185843,0.000739822766116227,0.0642787791586931,-4.54319507120024
"208426_x_at","killer cell immunoglobulin-like receptor 2DL4-like///killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 5A///killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4","LOC100287534///KIR2DL5A///KIR2DL4","100287534///57292///3805","Homo sapiens killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4 (KIR2DL4), transcript variant 1, mRNA","124107605","NM_002255","19p13.3///19q13.4","Chromosome 19///Chromosome 19///Chromosome 19, NC_000019.9 (55315067..55325972)","protein binding///transmembrane signaling receptor activity","cellular defense response///regulation of immune response///signal transduction","integral to membrane///plasma membrane///integral to plasma membrane///plasma membrane","GO:0005515///GO:0004888","GO:0006968///GO:0050776///GO:0007165","GO:0016021///GO:0005886///GO:0005887///GO:0005886",-338.591005291005,369.761764705882,-3.71923130316113,0.000743108490947175,0.0642787791586931,-4.54322993151195
"202435_s_at","cytochrome P450, family 1, subfamily B, polypeptide 1","CYP1B1","1545","AU154504 NT2RP4 Homo sapiens cDNA clone NT2RP4001328 3-, mRNA sequence","11016025","AU154504","2p22.2","Chromosome 2, NC_000002.11 (38294746..38303323, complement)","aromatase activity///electron carrier activity///heme binding///heme binding///iron ion binding///monooxygenase activity///oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen///oxygen binding","angiogenesis///arachidonic acid metabolic process///cellular aromatic compound metabolic process///endothelial cell migration///endothelial cell-cell adhesion///epoxygenase P450 pathway///omega-hydroxylase P450 pathway///oxidation-reduction process///response to toxic substance///retina vasculature development in camera-type eye///small molecule metabolic process///steroid metabolic process///sterol metabolic process///toxin metabolic process///visual perception///xenobiotic metabolic process///xenobiotic metabolic process","endoplasmic reticulum membrane","GO:0070330///GO:0009055///GO:0020037///GO:0020037///GO:0005506///GO:0004497///GO:0016712///GO:0019825","GO:0001525///GO:0019369///GO:0006725///GO:0043542///GO:0071603///GO:0019373///GO:0097267///GO:0055114///GO:0009636///GO:0061298///GO:0044281///GO:0008202///GO:0016125///GO:0009404///GO:0007601///GO:0006805///GO:0006805","GO:0005789",-298.926984126984,253.588235294118,-3.71877509559331,0.000744051302856544,0.0642787791586931,-4.54323990726102
"208627_s_at","Y box binding protein 1","YBX1","4904","601660422R1 NIH_MGC_71 Homo sapiens cDNA clone IMAGE:3906197 3-, mRNA sequence","11771720","BE966374","1p34","Chromosome 1, NC_000001.10 (43148066..43168020)","DNA binding///DNA binding///RNA binding///RNA binding///double-stranded DNA binding///protein binding///sequence-specific DNA binding transcription factor activity///single-stranded DNA binding","CRD-mediated mRNA stabilization///RNA splicing///gene expression///in utero embryonic development///mRNA splicing, via spliceosome///negative regulation of striated muscle cell differentiation///negative regulation of transcription from RNA polymerase II promoter///negative regulation of transcription, DNA-dependent///positive regulation of cell division///regulation of transcription, DNA-dependent///regulation of transcription, DNA-dependent///transcription from RNA polymerase II promoter","CRD-mediated mRNA stability complex///U12-type spliceosomal complex///cytoplasm///cytoplasmic stress granule///extracellular region///histone pre-mRNA 3'end processing complex///intracellular membrane-bounded organelle///nucleoplasm///nucleus///ribonucleoprotein complex","GO:0003677///GO:0003677///GO:0003723///GO:0003723///GO:0003690///GO:0005515///GO:0003700///GO:0003697","GO:0070934///GO:0008380///GO:0010467///GO:0001701///GO:0000398///GO:0051154///GO:0000122///GO:0045892///GO:0051781///GO:0006355///GO:0006355///GO:0006366","GO:0070937///GO:0005689///GO:0005737///GO:0010494///GO:0005576///GO:0071204///GO:0043231///GO:0005654///GO:0005634///GO:0030529",5465.42698412699,18061.7205882353,3.71669576155706,0.000748363242946039,0.0642787791586931,-4.54328537818132
"220933_s_at","zinc finger, CCHC domain containing 6","ZCCHC6","79670","Homo sapiens zinc finger, CCHC domain containing 6 (ZCCHC6), transcript variant 1, mRNA","297307112","NM_024617","9q21","Chromosome 9, NC_000009.11 (88902648..88969402, complement)","RNA uridylyltransferase activity///nucleic acid binding///zinc ion binding","RNA 3'-end processing///NOT histone mRNA catabolic process","","GO:0050265///GO:0003676///GO:0008270","GO:0031123///NOT GO:0071044","",-422.867195767195,1505.37941176471,-3.71642885771008,0.00074891847819795,0.0642787791586931,-4.5432912151685
"207738_s_at","NCK-associated protein 1","NCKAP1","10787","Homo sapiens NCK-associated protein 1 (NCKAP1), transcript variant 1, mRNA","507144074","NM_013436","2q32","Chromosome 2, NC_000002.11 (183789605..183903229, complement)","protein binding","Fc-gamma receptor signaling pathway involved in phagocytosis///apical protein localization///apoptotic process///basal protein localization///central nervous system development///embryonic body morphogenesis///embryonic foregut morphogenesis///embryonic heart tube development///endoderm development///establishment or maintenance of actin cytoskeleton polarity///in utero embryonic development///innate immune response///lamellipodium assembly///mesodermal cell migration///neural tube closure///notochord morphogenesis///paraxial mesoderm morphogenesis///protein stabilization///regulation of protein localization///somitogenesis///zygotic determination of anterior/posterior axis, embryo","cytosol///integral to membrane///lamellipodium membrane","GO:0005515","GO:0038096///GO:0045176///GO:0006915///GO:0045175///GO:0007417///GO:0010172///GO:0048617///GO:0035050///GO:0007492///GO:0030950///GO:0001701///GO:0045087///GO:0030032///GO:0008078///GO:0001843///GO:0048570///GO:0048340///GO:0050821///GO:0032880///GO:0001756///GO:0007354","GO:0005829///GO:0016021///GO:0031258",-158.471957671958,152.111764705882,-3.71576795260762,0.000750295068649737,0.0642787791586931,-4.54330566898869
"202746_at","integral membrane protein 2A","ITM2A","9452","","","","Xq13.3-Xq21.2","Chromosome X, NC_000023.10 (78615881..78623049, complement)","protein binding","","integral to membrane","GO:0005515","","GO:0016021",-886.19365079365,395.029411764706,-3.7142744519826,0.000753414913371112,0.0642787791586931,-4.54333833313319
"213539_at","CD3d molecule, delta (CD3-TCR complex)","CD3D","915","Homo sapiens CD3d molecule, delta (CD3-TCR complex) (CD3D), transcript variant 1, mRNA","98985799","NM_000732","11q23","Chromosome 11, NC_000011.9 (118209789..118213459, complement)","protein heterodimerization activity///transcription coactivator activity///transmembrane signaling receptor activity","T cell costimulation///T cell differentiation///T cell receptor signaling pathway///cell surface receptor signaling pathway///positive regulation of transcription from RNA polymerase II promoter///positive thymic T cell selection///regulation of immune response","T cell receptor complex///T cell receptor complex///alpha-beta T cell receptor complex///cytoplasm///integral to membrane///plasma membrane","GO:0046982///GO:0003713///GO:0004888","GO:0031295///GO:0030217///GO:0050852///GO:0007166///GO:0045944///GO:0045059///GO:0050776","GO:0042101///GO:0042101///GO:0042105///GO:0005737///GO:0016021///GO:0005886",-1860.41798941799,1403.72352941176,-3.71314637597238,0.000755779748668384,0.0642787791586931,-4.54336300666706
"207277_at","CD209 molecule","CD209","30835","Homo sapiens DC-SIGN mRNA, complete cds","13383467","AF290886","19p13","Chromosome 19, NC_000019.9 (7804879..7812464, complement)","carbohydrate binding///mannose binding///metal ion binding///peptide antigen binding///virion binding","antigen processing and presentation///cell-cell recognition///endocytosis///heterophilic cell-cell adhesion///innate immune response///intracellular signal transduction///intracellular virion transport///leukocyte cell-cell adhesion///modulation by virus of host morphology or physiology///peptide antigen transport///regulation of T cell proliferation///viral attachment to host cell///viral genome replication","cytoplasm///extracellular region///integral to membrane///membrane///plasma membrane","GO:0030246///GO:0005537///GO:0046872///GO:0042605///GO:0046790","GO:0019882///GO:0009988///GO:0006897///GO:0007157///GO:0045087///GO:0035556///GO:0046795///GO:0007159///GO:0019048///GO:0046968///GO:0042129///GO:0019062///GO:0019079","GO:0005737///GO:0005576///GO:0016021///GO:0016020///GO:0005886",-279.448148148148,287.085294117647,-3.70830050938609,0.000766020552611504,0.0649020379233541,-4.543469011553
"200660_at","S100 calcium binding protein A11","S100A11","6282","Homo sapiens S100 calcium binding protein A11 (S100A11), mRNA","5032056","NM_005620","1q21","Chromosome 1, NC_000001.10 (152004982..152009511, complement)","S100 protein binding///calcium ion binding///calcium-dependent protein binding///protein binding///protein homodimerization activity","negative regulation of DNA replication///negative regulation of cell proliferation///signal transduction","cytoplasm///cytoplasm///NOT nucleolus///nucleus///ruffle","GO:0044548///GO:0005509///GO:0048306///GO:0005515///GO:0042803","GO:0008156///GO:0008285///GO:0007165","GO:0005737///GO:0005737///NOT GO:0005730///GO:0005634///GO:0001726",7969.20846560845,27575.2176470588,3.70472216343314,0.000773669000523816,0.0651470095795069,-4.54354730452191
"209616_s_at","carboxylesterase 1","CES1","1066","Homo sapiens acyl coenzyme A:cholesterol acyltransferase mRNA, complete cds","688112","S73751","16q22.2","Chromosome 16, NC_000016.9 (55836763..55867075, complement)","carboxylesterase activity///methyl indole-3-acetate esterase activity///methyl jasmonate esterase activity///methyl salicylate esterase activity///methylumbelliferyl-acetate deacetylase activity///retinyl-palmitate esterase activity","metabolic process///response to toxic substance","endoplasmic reticulum lumen","GO:0004091///GO:0080030///GO:0080032///GO:0080031///GO:0047374///GO:0050253","GO:0008152///GO:0009636","GO:0005788",10474.6835978836,13521.4882352941,3.70421494397007,0.000774759123034121,0.0651470095795069,-4.54355840336655
"219866_at","chloride intracellular channel 5","CLIC5","53405","Homo sapiens chloride intracellular channel 5 (CLIC5), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA","365733558","NM_016929","6p12.3","Chromosome 6, NC_000006.11 (45866188..46048085, complement)","protein binding///voltage-gated chloride channel activity","auditory receptor cell stereocilium organization///chloride transport///diet induced thermogenesis///female pregnancy///neuromuscular process controlling balance///protein localization///sensory perception of sound///transport","Golgi apparatus///Golgi apparatus///actin cytoskeleton///cell cortex///chloride channel complex///microtubule organizing center///stereocilium","GO:0005515///GO:0005247","GO:0060088///GO:0006821///GO:0002024///GO:0007565///GO:0050885///GO:0008104///GO:0007605///GO:0006810","GO:0005794///GO:0005794///GO:0015629///GO:0005938///GO:0034707///GO:0005815///GO:0032420",-384.183597883598,323.655882352941,-3.69733681057569,0.000789689640022346,0.0660123261353862,-4.54370893463068
"207651_at","G protein-coupled receptor 171","GPR171","29909","Homo sapiens G protein-coupled receptor 171 (GPR171), mRNA","153792775","NM_013308","3q25.1","Chromosome 3, NC_000003.11 (150915619..150920988, complement)","G-protein coupled receptor activity","G-protein coupled receptor signaling pathway","integral to membrane///plasma membrane","GO:0004930","GO:0007186","GO:0016021///GO:0005886",-783.221693121693,397.644117647059,-3.69675068637546,0.000790974782486564,0.0660123261353862,-4.54372176444415
"203980_at","fatty acid binding protein 4, adipocyte","FABP4","2167","Homo sapiens fatty acid binding protein 4, adipocyte (FABP4), mRNA","168480125","NM_001442","8q21","Chromosome 8, NC_000008.10 (82390732..82395473, complement)","fatty acid binding///transporter activity","brown fat cell differentiation///cellular response to lithium ion///cholesterol homeostasis///cytokine production///negative regulation of protein kinase activity///negative regulation of transcription, DNA-dependent///positive regulation of inflammatory response///small molecule metabolic process///triglyceride catabolic process///white fat cell differentiation","cytoplasm///cytoplasm///lipid particle///nucleus","GO:0005504///GO:0005215","GO:0050873///GO:0071285///GO:0042632///GO:0001816///GO:0006469///GO:0045892///GO:0050729///GO:0044281///GO:0019433///GO:0050872","GO:0005737///GO:0005737///GO:0005811///GO:0005634",12780.1513227513,31044.7294117647,3.69171837624393,0.00080209248999362,0.0663344383441055,-4.54383193198892
"208198_x_at","killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 1","KIR2DS1","3806","Homo sapiens killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 1 (KIR2DS1), mRNA","7657276","NM_014512","19q13.4","Chromosome 19","transmembrane signaling receptor activity","immune response///innate immune response///regulation of immune response","integral to membrane///plasma membrane","GO:0004888","GO:0006955///GO:0045087///GO:0050776","GO:0016021///GO:0005886",-233.734391534391,317.758823529412,-3.68950615880169,0.000807027691078392,0.0663344383441055,-4.54388036988891
"212750_at","protein phosphatase 1, regulatory subunit 16B","PPP1R16B","26051","Homo sapiens mRNA for KIAA0823 protein, partial cds","20521667","AB020630","20q11.23","Chromosome 20, NC_000020.10 (37434348..37551667)","protein binding///protein phosphatase binding","regulation of filopodium assembly///signal transduction","nucleus///plasma membrane///plasma membrane","GO:0005515///GO:0019903","GO:0051489///GO:0007165","GO:0005634///GO:0005886///GO:0005886",-396.198941798942,142.1,-3.68870835644027,0.000808814711710643,0.0663344383441055,-4.54389783945879
"210216_x_at","RAD1 homolog (S. pombe)","RAD1","5810","Homo sapiens DNA repair exonuclease (REC1) mRNA, alternatively spliced product, complete cds","3600078","AF084513","5p13.2","Chromosome 5, NC_000005.9 (34905365..34915780, complement)","3'-5' exonuclease activity///damaged DNA binding///exodeoxyribonuclease III activity///protein binding","DNA damage checkpoint///DNA repair///DNA replication///cell cycle checkpoint///cellular response to ionizing radiation///meiotic prophase I///response to DNA damage stimulus","intracellular membrane-bounded organelle///NOT nucleolus///nucleoplasm///nucleus///nucleus","GO:0008408///GO:0003684///GO:0008853///GO:0005515","GO:0000077///GO:0006281///GO:0006260///GO:0000075///GO:0071479///GO:0007128///GO:0006974","GO:0043231///NOT GO:0005730///GO:0005654///GO:0005634///GO:0005634",-192.416931216931,913.541176470588,-3.68868989914882,0.000808856100121768,0.0663344383441055,-4.54389824362762
"202524_s_at","sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2","SPOCK2","9806","Homo sapiens sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2 (SPOCK2), transcript variant 2, mRNA","197313712","NM_014767","10pter-q25.3","Chromosome 10, NC_000010.10 (73818792..73848790, complement)","calcium ion binding","extracellular matrix organization///regulation of cell differentiation///signal transduction///synapse assembly","proteinaceous extracellular matrix","GO:0005509","GO:0030198///GO:0045595///GO:0007165///GO:0007416","GO:0005578",-1149.1164021164,806.623529411765,-3.68830531967245,0.000809718944019957,0.0663344383441055,-4.54390666503885
"213683_at","acyl-CoA synthetase long-chain family member 6","ACSL6","23305","AV727634 HTC Homo sapiens cDNA clone HTCAYH08 5-, mRNA sequence","10837055","AV727634","5q31","Chromosome 5, NC_000005.9 (131285666..131347761, complement)","ATP binding///enzyme binding///long-chain fatty acid-CoA ligase activity///long-chain fatty acid-CoA ligase activity///protein homodimerization activity","acyl-CoA metabolic process///cellular lipid metabolic process///cellular response to insulin stimulus///fatty acid transport///long-chain fatty acid metabolic process///long-chain fatty-acyl-CoA biosynthetic process///neuroblast proliferation///neuron development///phospholipid biosynthetic process///positive regulation of neuron projection development///positive regulation of plasma membrane long-chain fatty acid transport///positive regulation of triglyceride biosynthetic process///response to gravity///response to hypoxia///response to nutrient///response to steroid hormone stimulus///small molecule metabolic process///triglyceride biosynthetic process","endoplasmic reticulum membrane///integral to membrane///membrane///mitochondrial outer membrane///nucleus///peroxisomal membrane///plasma membrane","GO:0005524///GO:0019899///GO:0004467///GO:0004467///GO:0042803","GO:0006637///GO:0044255///GO:0032869///GO:0015908///GO:0001676///GO:0035338///GO:0007405///GO:0048666///GO:0008654///GO:0010976///GO:0010747///GO:0010867///GO:0009629///GO:0001666///GO:0007584///GO:0048545///GO:0044281///GO:0019432","GO:0005789///GO:0016021///GO:0016020///GO:0005741///GO:0005634///GO:0005778///GO:0005886",-151.626984126984,140.661764705882,-3.67995325080404,0.000828679399314219,0.067444958407811,-4.5440895918146
"202523_s_at","sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2","SPOCK2","9806","wx40f07.x1 NCI_CGAP_Pit1 Homo sapiens cDNA clone IMAGE:2546149 3-, mRNA sequence","5744319","AI952009","10pter-q25.3","Chromosome 10, NC_000010.10 (73818792..73848790, complement)","calcium ion binding","extracellular matrix organization///regulation of cell differentiation///signal transduction///synapse assembly","proteinaceous extracellular matrix","GO:0005509","GO:0030198///GO:0045595///GO:0007165///GO:0007416","GO:0005578",-352.565608465608,446.85,-3.67967077765211,0.000829328124747127,0.067444958407811,-4.54409577971367
"204198_s_at","runt-related transcription factor 3","RUNX3","864","ni99e01.s1 NCI_CGAP_Pr21 Homo sapiens cDNA clone IMAGE:984984 3-, mRNA sequence","2288064","AA541630","1p36","Chromosome 1, NC_000001.10 (25226002..25291501, complement)","ATP binding///RNA polymerase II regulatory region sequence-specific DNA binding///protein binding///sequence-specific DNA binding RNA polymerase II transcription factor activity///sequence-specific DNA binding transcription factor activity","axon guidance///cell maturation///chondrocyte differentiation///hair follicle morphogenesis///induction of apoptosis///interferon-gamma production///negative regulation of cell cycle///negative regulation of epithelial cell proliferation///negative regulation of transcription from RNA polymerase II promoter///peripheral nervous system neuron development///protein phosphorylation///regulation of transcription, DNA-dependent///transcription from RNA polymerase II promoter","cytoplasm///nuclear chromatin///nucleus","GO:0005524///GO:0000977///GO:0005515///GO:0000981///GO:0003700","GO:0007411///GO:0048469///GO:0002062///GO:0031069///GO:0006917///GO:0032609///GO:0045786///GO:0050680///GO:0000122///GO:0048935///GO:0006468///GO:0006355///GO:0006366","GO:0005737///GO:0000790///GO:0005634",-1034.96031746032,898.291176470588,-3.6764435791931,0.000836774719320355,0.067690189411562,-4.54416648063254
"208131_s_at","prostaglandin I2 (prostacyclin) synthase","PTGIS","5740","Homo sapiens prostaglandin I2 (prostacyclin) synthase (PTGIS), mRNA","61676177","NM_000961","20q13.13","Chromosome 20, NC_000020.10 (48120411..48184707, complement)","electron carrier activity///heme binding///iron ion binding///monooxygenase activity///oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen///prostaglandin-I synthase activity///protein binding","apoptotic signaling pathway///arachidonic acid metabolic process///cellular response to hypoxia///cellular response to interleukin-1///cellular response to interleukin-6///cyclooxygenase pathway///icosanoid metabolic process///negative regulation of NF-kappaB transcription factor activity///negative regulation of inflammatory response///negative regulation of nitric oxide biosynthetic process///positive regulation of angiogenesis///positive regulation of execution phase of apoptosis///positive regulation of peroxisome proliferator activated receptor signaling pathway///prostaglandin biosynthetic process///small molecule metabolic process///xenobiotic metabolic process","caveola///endoplasmic reticulum///endoplasmic reticulum membrane///extracellular space///integral to membrane///nucleus","GO:0009055///GO:0020037///GO:0005506///GO:0004497///GO:0016705///GO:0008116///GO:0005515","GO:0097190///GO:0019369///GO:0071456///GO:0071347///GO:0071354///GO:0019371///GO:0006690///GO:0032088///GO:0050728///GO:0045019///GO:0045766///GO:1900119///GO:0035360///GO:0001516///GO:0044281///GO:0006805","GO:0005901///GO:0005783///GO:0005789///GO:0005615///GO:0016021///GO:0005634",-265.010582010582,101.564705882353,-3.67384799798593,0.000842810888449042,0.067690189411562,-4.54422335139287
"205291_at","interleukin 2 receptor, beta","IL2RB","3560","Homo sapiens interleukin 2 receptor, beta (IL2RB), mRNA","390979670","NM_000878","22q13.1","Chromosome 22, NC_000022.10 (37521878..37545962, complement)","interleukin-2 binding///interleukin-2 receptor activity///contributes_to interleukin-2 receptor activity","cytokine-mediated signaling pathway///interleukin-2-mediated signaling pathway///interleukin-2-mediated signaling pathway///modulation by virus of host morphology or physiology///negative regulation of apoptotic process///protein complex assembly///signal transduction","external side of plasma membrane///integral to plasma membrane///plasma membrane","GO:0019976///GO:0004911///contributes_to GO:0004911","GO:0019221///GO:0038110///GO:0038110///GO:0019048///GO:0043066///GO:0006461///GO:0007165","GO:0009897///GO:0005887///GO:0005886",-1320.06560846561,1300.54117647059,-3.67355770518994,0.000843488599415528,0.067690189411562,-4.54422971228168
"203948_s_at","myeloperoxidase","MPO","4353","Human myeloperoxidase mRNA, complete cds","189039","J02694","17q23.1","Chromosome 17, NC_000017.10 (56347217..56358296, complement)","chromatin binding///heme binding///heparin binding///metal ion binding///peroxidase activity","defense response///defense response to fungus///hydrogen peroxide catabolic process///hypochlorous acid biosynthetic process///low-density lipoprotein particle remodeling///negative regulation of apoptotic process///negative regulation of growth of symbiont in host///oxidation-reduction process///removal of superoxide radicals///respiratory burst involved in defense response///response to oxidative stress///response to yeast","extracellular space///lysosome///mitochondrion///nucleus///secretory granule","GO:0003682///GO:0020037///GO:0008201///GO:0046872///GO:0004601","GO:0006952///GO:0050832///GO:0042744///GO:0002149///GO:0034374///GO:0043066///GO:0044130///GO:0055114///GO:0019430///GO:0002679///GO:0006979///GO:0001878","GO:0005615///GO:0005764///GO:0005739///GO:0005634///GO:0030141",-84.4481481481481,66.7382352941176,-3.67312721838089,0.000844494576870899,0.067690189411562,-4.54423914524514
"202016_at","mesoderm specific transcript","MEST","4232","Homo sapiens mesoderm specific transcript (MEST), transcript variant 1, mRNA","359806814","NM_002402","7q32","Chromosome 7, NC_000007.13 (130126016..130146138)","hydrolase activity","mesoderm development///regulation of lipid storage///response to retinoic acid","endoplasmic reticulum///endoplasmic reticulum membrane///integral to membrane","GO:0016787","GO:0007498///GO:0010883///GO:0032526","GO:0005783///GO:0005789///GO:0016021",-192.956084656085,270.355882352941,-3.66283117356591,0.000868904269881358,0.0693971105583021,-4.54446480720378
"202877_s_at","CD93 molecule","CD93","22918","zd70c06.s1 Soares_fetal_heart_NbHH19W Homo sapiens cDNA clone IMAGE:345994 3-, mRNA sequence","1382588","W72082","20p11.21","Chromosome 20, NC_000020.10 (23059993..23066977, complement)","calcium ion binding///carbohydrate binding///complement component C1q binding///protein binding///receptor activity","cell-cell adhesion///macrophage activation///modulation by virus of host morphology or physiology///phagocytosis","cell surface///cytoplasmic membrane-bounded vesicle///integral to membrane///plasma membrane","GO:0005509///GO:0030246///GO:0001849///GO:0005515///GO:0004872","GO:0016337///GO:0042116///GO:0019048///GO:0006909","GO:0009986///GO:0016023///GO:0016021///GO:0005886",-329.31164021164,434.673529411765,-3.6607912430122,0.000873821017936337,0.0695325110271279,-4.54450952873009
"206003_at","centrosomal protein 135kDa","CEP135","9662","","","","4q12","Chromosome 4, NC_000004.11 (56814974..56899529)","protein C-terminus binding","G2/M transition of mitotic cell cycle///centriole replication///centriole-centriole cohesion///mitotic cell cycle","centriole///centrosome///cytosol","GO:0008022","GO:0000086///GO:0007099///GO:0010457///GO:0000278","GO:0005814///GO:0005813///GO:0005829",-142.235978835979,383.276470588235,-3.65752449511855,0.000881750915443638,0.0695325110271279,-4.54458115377923
"219649_at","ALG6, alpha-1,3-glucosyltransferase","ALG6","29929","Homo sapiens ALG6, alpha-1,3-glucosyltransferase (ALG6), mRNA","215276978","NM_013339","1p31.3","Chromosome 1, NC_000001.10 (63833261..63904233)","glucosyltransferase activity","cellular protein metabolic process///dolichol-linked oligosaccharide biosynthetic process///post-translational protein modification///protein N-linked glycosylation///protein N-linked glycosylation///protein N-linked glycosylation via asparagine","cellular_component///endoplasmic reticulum membrane///integral to membrane","GO:0046527","GO:0044267///GO:0006488///GO:0043687///GO:0006487///GO:0006487///GO:0018279","GO:0005575///GO:0005789///GO:0016021",-373.946560846561,1584.58529411765,-3.65744258314766,0.000881950646910977,0.0695325110271279,-4.54458294986421
"209993_at","ATP-binding cassette, sub-family B (MDR/TAP), member 1","ABCB1","5243","Homo sapiens P-glycoprotein (mdr1) mRNA, complete cds","2353263","AF016535","7q21.12","Chromosome 7, NC_000007.13 (87133179..87342639, complement)","ATP binding///ATPase activity, coupled to transmembrane movement of substances///protein binding///transporter activity///xenobiotic-transporting ATPase activity","G2/M transition of mitotic cell cycle///drug transmembrane transport///response to drug///small molecule metabolic process///stem cell proliferation///transmembrane transport///transmembrane transport///transport","Golgi membrane///apical plasma membrane///cell surface///integral to membrane///intercellular canaliculus///membrane///plasma membrane","GO:0005524///GO:0042626///GO:0005515///GO:0005215///GO:0008559","GO:0000086///GO:0006855///GO:0042493///GO:0044281///GO:0072089///GO:0055085///GO:0055085///GO:0006810","GO:0000139///GO:0016324///GO:0009986///GO:0016021///GO:0046581///GO:0016020///GO:0005886",-191.646560846561,214.652941176471,-3.65697922883247,0.000883081300573406,0.0695325110271279,-4.54459310995569
"212415_at","septin 6","SEPT6","23157","xg42a01.x1 NCI_CGAP_Ut1 Homo sapiens cDNA clone IMAGE:2630184 3-, mRNA sequence","6198811","AW150913","Xq24","Chromosome X, NC_000023.10 (118749687..118827333, complement)","GTP binding///protein binding","cytokinesis///modulation by virus of host morphology or physiology","axon terminus///cellular_component///cleavage furrow///condensed chromosome kinetochore///cytoplasm///midbody///septin complex///spindle///synaptic vesicle","GO:0005525///GO:0005515","GO:0000910///GO:0019048","GO:0043679///GO:0005575///GO:0032154///GO:0000777///GO:0005737///GO:0030496///GO:0031105///GO:0005819///GO:0008021",-323.84074074074,1125.93235294118,-3.65352964157207,0.000891543071198476,0.0699515994912523,-4.5446687560618
